"호선","상/하행선","요일","전철역코드","외부코드","전철역명","첫차시간","첫차출발역코드","첫차도착역코드","첫차출발역명","첫차도착역명","막차시간","막차출발역코드","막차도착역코드","막차출발역명","막차도착역명"
"01호선","1","1","0150","133","서울역","052000","1701","1915","구로","동두천","244800","0150","0159","서울역","동묘앞"
"01호선","2","2","1810","158","제물포","053900","1701","1812","구로","인천","242200","1916","1812","소요산","인천"
"01호선","1","2","1802","144","오류동","052630","1806","1916","부평","소요산","241000","1812","1701","인천","구로"
"01호선","2","2","1704","P145","석수","051230","1701","1728","구로","천안","235030","1019","1716","광운대","병점"
"01호선","1","2","1902","114","도봉","051400","1019","1916","광운대","소요산","241130","1812","1906","인천","의정부"
"01호선","1","1","1823","157","도화","051000","1812","1909","인천","양주","235300","1812","1701","인천","구로"
"01호선","1","1","1713","P155","수원","051100","1716","1019","병점","광운대","234900","1749","1701","서동탄","구로"
"01호선","1","1","1721","P162","송탄","053400","1728","0158","천안","청량리","241330","1408","1716","신창","병점"
"01호선","2","1","1717","P158","세마","050300","1716","1408","병점","신창","233300","0158","1728","청량리","천안"
"01호선","1","2","1728","P169","천안","050100","1728","0158","천안","청량리","233030","1408","1716","신창","병점"
"01호선","2","3","1816","155","간석","053300","1701","1812","구로","인천","241600","1916","1812","소요산","인천"
"01호선","1","1","1815","151","부개","050430","1806","1916","부평","소요산","240700","1812","1701","인천","구로"
"01호선","2","3","0151","132","시청","052800","1019","1812","광운대","인천","240000","1909","1701","양주","구로"
"01호선","2","2","1711","P153","성균관대","053500","1701","1728","구로","천안","241300","1019","1716","광운대","병점"
"01호선","1","3","1017","121","신이문","054530","1701","1915","구로","동두천","241600","1812","1019","인천","광운대"
"01호선","1","1","1402","P171","쌍용","051830","1408","1019","신창","광운대","240330","1408","1728","신창","천안"
"01호선","1","2","1401","P170","봉명","052100","1408","1019","신창","광운대","240600","1408","1728","신창","천안"
"01호선","2","2","1805","150","송내","052100","1701","1812","구로","인천","240400","1916","1812","소요산","인천"
"01호선","2","2","1809","156","주안","053500","1701","1812","구로","인천","241800","1916","1812","소요산","인천"
"01호선","1","3","1915","101","동두천","055200","1019","1916","광운대","소요산","241530","1812","1916","인천","소요산"
"01호선","2","1","1002","134","남영","052300","0150","1749","서울역","서동탄","240630","1019","1701","광운대","구로"
"01호선","1","3","1749","P157-1","서동탄","053400","1749","1019","서동탄","광운대","233500","1749","1701","서동탄","구로"
"01호선","2","2","1021","117","녹천","052600","1906","1812","의정부","인천","242600","1916","1019","소요산","광운대"
"01호선","2","1","1004","136","노량진","052900","0150","1749","서울역","서동탄","241230","1019","1701","광운대","구로"
"01호선","1","3","1724","P165","평택","052200","1728","0158","천안","청량리","235130","1408","1716","신창","병점"
"01호선","2","3","1005","137","대방","053130","0150","1749","서울역","서동탄","241400","1909","1701","양주","구로"
"01호선","1","2","0151","132","시청","052230","1701","1915","구로","동두천","240000","1812","0159","인천","동묘앞"
"01호선","1","2","1816","155","간석","051400","1812","1909","인천","양주","234400","1812","1701","인천","구로"
"01호선","2","2","1017","121","신이문","050500","1019","1812","광운대","인천","233700","1909","1701","양주","구로"
"01호선","1","3","1711","P153","성균관대","051700","1716","1019","병점","광운대","235500","1749","1701","서동탄","구로"
"01호선","2","1","1708","P149","금정","052330","1701","1728","구로","천안","235930","1019","1749","광운대","서동탄"
"01호선","2","3","1401","P170","봉명","055230","1716","1408","병점","신창","233130","0158","1408","청량리","신창"
"01호선","1","3","1805","150","송내","051230","1806","1916","부평","소요산","235600","1812","1701","인천","구로"
"01호선","2","2","1915","101","동두천","051930","1916","1812","소요산","인천","234130","1916","1019","소요산","광운대"
"01호선","1","3","1809","156","주안","051200","1812","1909","인천","양주","234200","1812","1701","인천","구로"
"01호선","1","3","1021","117","녹천","050730","1019","1916","광운대","소요산","240500","1812","1906","인천","의정부"
"01호선","1","1","1718","P159","오산대","054500","1728","0158","천안","청량리","242430","1408","1716","신창","병점"
"01호선","2","1","1806","152","부평","052530","1701","1812","구로","인천","240830","1906","1812","의정부","인천"
"01호선","2","2","1724","P165","평택","052900","1716","1408","병점","신창","235930","1019","1728","광운대","천안"
"01호선","1","2","1005","137","대방","050830","1701","1915","구로","동두천","234600","1812","0159","인천","동묘앞"
